user_id,workout_id,rating
user_151,1137,6.2
user_151,190,8.5
user_151,564,7.4
user_151,1785,8.5
user_151,2433,7.8
user_151,2266,7.7
user_151,2170,5.9
user_151,1381,8.2
user_151,780,8.9
user_151,2074,7.9
user_151,1454,8.7
user_151,2249,7.3
user_151,1585,7.2
user_151,2806,8.8
user_151,2883,8.5
user_151,1689,6.4
user_152,1402,7.8
user_152,294,7.8
user_152,1111,7.6
user_152,240,9.0
user_152,1323,9.2
user_152,917,6.9
user_152,954,9.6
user_152,1684,9.7
user_152,2251,9.5
user_152,401,8.6
user_152,2129,9.3
user_152,128,8.4
user_152,2050,7.8
user_152,879,10.0
user_152,10,9.1
user_152,673,10.0
user_152,2102,9.6
user_152,7,8.3
user_152,1244,8.6
user_152,477,8.8
user_152,515,10.0
user_152,1500,10.0
user_152,1016,10.0
user_152,958,9.0
user_152,2871,8.7
user_152,1253,8.7
user_152,1781,8.8
user_152,1308,8.0
user_152,109,9.3
user_152,232,7.6
user_153,590,8.7
user_153,1856,10.0
user_153,2719,9.2
user_153,451,9.2
user_153,1040,9.2
user_153,749,8.5
user_153,1287,8.5
user_153,1462,10.0
user_153,2241,10.0
user_153,88,8.9
user_153,97,9.6
user_153,499,9.8
user_153,83,8.6
user_153,1993,10.0
user_153,1143,9.1
user_153,2801,9.6
user_153,2526,10.0
user_153,2391,9.8
user_153,266,8.5
user_153,2663,7.9
user_153,175,8.5
user_153,285,8.9
user_153,1005,9.2
user_153,623,8.1
user_153,1282,8.8
user_153,1746,7.7
user_153,1529,7.3
user_153,1062,9.7
user_153,1854,9.9
user_153,2903,8.2
user_154,2712,8.1
user_154,765,7.2
user_154,2500,6.6
user_154,1892,6.3
user_154,1066,9.2
user_154,2465,5.3
user_154,966,8.9
user_154,1498,6.9
user_154,1747,6.6
user_154,2806,7.9
user_154,1447,6.5
user_154,930,8.9
user_154,1902,8.9
user_154,1942,7.3
user_154,1229,8.7
user_154,278,6.8
user_154,441,8.3
user_154,1411,7.8
user_154,1520,8.8
user_154,2865,8.3
user_154,1440,8.6
user_154,1351,6.9
user_154,770,6.8
user_154,1595,4.7
user_154,1527,8.1
user_154,1555,6.2
user_154,818,7.0
user_154,2651,7.4
user_154,1635,7.3
user_154,555,8.7
user_155,2689,6.8
user_155,480,6.0
user_155,627,7.5
user_155,880,5.0
user_155,2557,6.2
user_155,1215,8.3
user_155,2831,7.4
user_155,1313,7.1
user_155,857,6.9
user_155,1084,6.3
user_155,2348,7.6
user_155,1374,9.0
user_155,998,6.8
user_155,2091,7.6
user_155,2805,7.4
user_155,1024,7.0
user_155,2412,8.1
user_155,2006,6.4
user_155,1045,7.2
user_155,2135,5.4
user_155,70,7.3
user_155,2624,7.5
user_155,452,6.2
user_155,1421,7.9
user_155,1189,6.9
user_155,21,6.7
user_155,847,4.9
user_155,1227,7.4
user_155,1679,7.9
user_155,1145,8.5
user_156,1889,6.1
user_156,608,5.6
user_156,1256,6.9
user_156,1338,5.2
user_156,767,7.7
user_156,58,5.6
user_156,1217,8.0
user_156,345,5.4
user_156,2479,7.4
user_156,2569,7.8
user_156,402,6.9
user_156,27,6.3
user_156,1273,6.8
user_156,2716,7.0
user_156,875,7.2
user_156,827,6.7
user_156,1221,7.1
user_156,1642,6.6
user_156,2372,7.0
user_156,2866,5.3
user_156,470,7.8
user_156,727,7.5
user_156,2169,9.4
user_156,2778,5.7
user_156,2170,7.7
user_156,1556,7.2
user_156,1653,7.5
user_156,2392,6.2
user_156,1621,7.8
user_156,811,5.9
user_157,98,6.5
user_157,263,6.6
user_157,516,8.6
user_157,1418,7.7
user_157,1532,5.7
user_157,250,9.2
user_157,954,8.0
user_157,2444,7.7
user_157,2384,7.5
user_157,1934,8.6
user_157,469,8.6
user_157,2135,7.2
user_157,105,8.3
user_157,594,7.9
user_157,382,6.7
user_157,2576,7.7
user_157,220,7.5
user_157,1159,5.9
user_157,2778,8.9
user_157,440,6.8
user_157,2352,6.5
user_157,1649,6.7
user_157,701,7.8
user_157,2004,6.6
user_157,1342,6.3
user_157,1384,6.3
user_157,2847,8.2
user_157,203,6.8
user_157,259,9.0
user_157,1012,8.5
user_158,917,6.7
user_158,2452,9.0
user_158,717,8.8
user_158,1599,6.5
user_158,1117,9.4
user_158,2355,7.4
user_158,373,9.2
user_158,2820,9.0
user_158,1216,6.6
user_158,2019,7.1
user_158,2255,9.1
user_158,970,9.4
user_158,1987,8.5
user_158,36,7.1
user_158,2712,7.2
user_158,1972,9.4
user_158,2564,9.3
user_158,1556,8.1
user_158,622,8.3
user_158,2065,8.9
user_158,1348,8.4
user_158,825,7.1
user_158,2330,9.9
user_158,1524,8.0
user_158,1304,9.7
user_158,1289,8.3
user_158,2667,6.3
user_158,2085,9.0
user_158,24,7.5
user_158,927,7.8
user_159,1191,9.1
user_159,2425,7.7
user_159,1272,8.0
user_159,1925,9.1
user_159,1508,9.3
user_159,2674,7.4
user_159,355,6.7
user_159,1013,7.2
user_159,696,6.5
user_159,1544,8.6
user_159,1719,7.3
user_159,753,7.2
user_159,186,7.1
user_159,429,7.1
user_159,1150,7.2
user_159,2701,7.6
user_159,916,9.0
user_159,1626,8.6
user_159,1556,7.3
user_159,1846,8.0
user_159,2177,7.7
user_159,2754,7.3
user_159,1824,6.3
user_159,2807,9.3
user_159,330,6.0
user_159,1002,9.3
user_159,1593,7.0
user_159,491,7.2
user_159,2283,7.0
user_159,292,6.9
user_160,2856,6.9
user_160,329,7.9
user_160,1573,6.3
user_160,2073,7.4
user_160,2604,7.4
user_160,633,7.8
user_160,2138,5.2
user_160,2325,6.9
user_160,1637,8.4
user_160,2411,9.7
user_160,574,9.1
user_160,2561,5.9
user_160,1297,6.2
user_160,1177,10.0
user_160,376,8.7
user_160,868,6.3
user_160,949,7.3
user_160,476,6.3
user_160,865,10.0
user_160,512,9.0
user_160,1655,9.0
user_160,1832,7.2
user_160,779,6.5
user_160,614,7.2
user_160,838,9.1
user_160,2746,6.1
user_160,2326,6.5
user_160,224,5.7
user_160,2316,9.4
user_160,941,7.9
user_161,1993,6.4
user_161,2897,5.5
user_161,1661,6.2
user_161,2643,7.9
user_161,1740,6.2
user_161,2766,7.5
user_161,146,6.5
user_161,1519,7.1
user_161,2578,7.0
user_161,441,5.2
user_161,772,5.5
user_161,1616,5.3
user_161,1018,5.5
user_161,405,7.2
user_161,302,6.9
user_161,337,5.1
user_161,1421,7.3
user_161,1971,6.3
user_161,1451,5.1
user_161,1440,6.6
user_161,2781,5.9
user_161,2660,6.8
user_161,434,7.1
user_161,48,4.8
user_161,163,4.9
user_161,1312,6.9
user_161,98,6.6
user_161,1621,4.8
user_161,1831,6.5
user_161,1193,7.2
user_162,2904,6.5
user_162,2282,8.2
user_162,137,7.4
user_162,200,6.1
user_162,1058,7.7
user_162,1009,6.5
user_162,721,7.5
user_162,301,6.3
user_162,303,6.1
user_162,2344,7.7
user_162,2117,8.0
user_162,1358,6.5
user_162,781,7.2
user_162,232,9.0
user_162,1751,6.1
user_162,804,8.1
user_162,2459,8.7
user_162,2062,6.5
user_162,1892,8.9
user_162,168,8.4
user_162,830,5.8
user_162,981,8.9
user_162,2888,7.4
user_162,653,7.8
user_162,364,6.5
user_162,457,6.3
user_162,505,6.6
user_162,1353,7.6
user_162,695,8.3
user_162,1308,8.4
user_163,2472,9.6
user_163,2274,10.0
user_163,2413,8.8
user_163,213,10.0
user_163,2118,9.0
user_163,2512,9.8
user_163,2273,8.6
user_163,2835,10.0
user_163,325,8.8
user_163,1763,9.5
user_163,1737,10.0
user_163,1778,7.0
user_163,1143,9.0
user_163,2445,8.1
user_163,74,9.1
user_163,2204,9.3
user_163,1853,10.0
user_163,1834,7.7
user_163,2683,9.8
user_163,625,8.5
user_163,1580,8.0
user_163,2653,9.9
user_163,1024,9.0
user_163,2260,8.0
user_163,2661,6.8
user_163,1508,9.8
user_163,1057,10.0
user_163,766,7.6
user_163,372,10.0
user_163,1945,9.1
user_164,2624,9.6
user_164,2125,7.4
user_164,810,6.6
user_164,1094,7.0
user_164,2223,7.0
user_164,224,8.0
user_164,2803,8.0
user_164,396,8.7
user_164,2389,8.7
user_164,334,9.0
user_164,2873,9.2
user_164,401,9.1
user_164,2147,6.8
user_164,723,9.2
user_164,1674,8.0
user_164,2098,9.4
user_164,1964,9.6
user_164,2891,5.6
user_164,192,9.4
user_164,1573,7.8
user_164,1100,7.3
user_164,528,9.5
user_164,226,9.7
user_164,2246,10.0
user_164,688,7.0
user_164,2538,7.6
user_164,1193,9.6
user_164,1723,7.2
user_164,1463,8.7
user_164,505,9.1
user_165,446,7.5
user_165,2765,7.8
user_165,1976,6.5
user_165,1887,7.1
user_165,892,8.9
user_165,879,7.1
user_165,464,8.7
user_165,2819,6.8
user_165,2204,8.2
user_165,2710,8.2
user_165,1715,8.5
user_165,38,7.5
user_165,372,7.4
user_165,1748,8.1
user_165,1323,7.2
user_165,1186,7.3
user_165,463,7.6
user_165,564,7.4
user_165,2171,8.6
user_165,1114,7.2
user_165,1200,6.8
user_165,2088,8.0
user_165,2211,7.9
user_165,314,7.0
user_165,2277,6.2
user_165,281,6.5
user_165,2774,7.7
user_165,1225,6.2
user_165,2353,7.6
user_165,628,6.9
user_166,2218,6.0
user_166,1040,5.9
user_166,1855,6.0
user_166,2335,7.8
user_166,974,7.5
user_166,597,7.4
user_166,976,7.9
user_166,1167,6.5
user_166,1832,5.4
user_166,1936,6.1
user_166,2137,8.1
user_166,888,7.6
user_166,2190,4.6
user_166,31,7.2
user_166,2357,6.7
user_166,403,6.0
user_166,1726,6.8
user_166,1443,9.1
user_166,1162,6.2
user_166,1788,8.5
user_166,990,6.6
user_166,961,5.8
user_166,2212,6.0
user_166,2590,6.7
user_166,2692,6.2
user_166,1728,8.2
user_166,357,5.8
user_166,2540,6.7
user_166,2862,6.0
user_166,6,8.2
user_167,2660,8.5
user_167,1521,7.4
user_167,1135,7.1
user_167,21,8.0
user_167,323,7.9
user_167,1037,6.1
user_167,1188,7.0
user_167,131,7.8
user_167,905,5.2
user_167,2129,5.2
user_167,2095,6.2
user_167,1794,7.2
user_167,1708,7.9
user_167,1784,7.7
user_167,1826,9.2
user_167,637,9.0
user_167,2068,6.0
user_167,204,4.5
user_167,749,6.3
user_167,2648,6.1
user_167,334,7.0
user_167,1271,7.0
user_167,1597,7.5
user_167,504,6.0
user_167,782,8.5
user_167,243,6.4
user_167,1089,7.3
user_167,2588,9.0
user_167,2661,4.4
user_167,2256,6.8
user_168,2043,8.8
user_168,806,8.7
user_168,2117,6.9
user_168,123,9.0
user_168,1906,8.3
user_168,1850,8.3
user_168,257,7.0
user_168,1761,7.9
user_168,1945,8.6
user_168,1941,9.2
user_168,1709,8.2
user_168,1466,8.9
user_168,571,9.0
user_168,1179,9.2
user_168,1107,8.0
user_168,214,7.7
user_168,2522,10.0
user_168,2049,8.3
user_168,2224,10.0
user_168,1592,7.7
user_168,1340,9.7
user_168,1654,8.5
user_168,1407,6.4
user_168,2913,9.8
user_168,2555,8.6
user_168,609,7.8
user_168,2155,6.7
user_168,411,8.5
user_168,356,9.9
user_168,953,9.7
user_169,2630,7.6
user_169,1048,7.4
user_169,1470,10.0
user_169,830,10.0
user_169,1585,10.0
user_169,375,9.9
user_169,904,7.4
user_169,855,8.9
user_169,871,5.6
user_169,722,9.3
user_169,1231,7.9
user_169,362,7.8
user_169,2004,9.4
user_169,705,8.6
user_169,2808,8.8
user_169,246,9.8
user_169,2225,10.0
user_169,584,7.6
user_169,2806,9.4
user_169,2373,9.4
user_169,600,9.5
user_169,1795,8.2
user_169,1666,10.0
user_169,1756,7.7
user_169,925,9.3
user_169,107,6.6
user_169,922,9.2
user_169,92,10.0
user_169,2371,9.4
user_169,27,9.5
user_170,2569,4.9
user_170,2427,6.7
user_170,1541,4.9
user_170,1096,6.6
user_170,2085,6.1
user_170,1921,4.9
user_170,1391,5.6
user_170,1120,6.7
user_170,577,6.8
user_170,890,5.3
user_170,1101,7.4
user_170,942,6.9
user_170,2060,7.3
user_170,741,6.5
user_170,1909,4.6
user_170,1825,5.2
user_170,1642,6.7
user_170,2017,5.4
user_170,2401,5.0
user_170,8,6.0
user_170,600,6.9
user_170,1728,7.0
user_170,2302,6.3
user_170,114,4.6
user_170,2219,6.2
user_170,1747,5.3
user_170,1401,6.7
user_170,1161,6.4
user_170,445,4.9
user_170,2163,7.4
user_171,148,6.9
user_171,1963,7.1
user_171,1315,7.3
user_171,2355,7.7
user_171,575,6.2
user_171,1224,5.4
user_171,2037,5.2
user_171,866,6.4
user_171,73,5.0
user_171,1004,5.8
user_171,52,6.6
user_171,1345,5.7
user_171,2604,7.0
user_171,2296,5.1
user_171,785,6.8
user_171,1918,7.0
user_171,134,6.5
user_171,677,5.2
user_171,1708,5.4
user_171,141,6.8
user_171,624,7.8
user_171,741,6.3
user_171,2646,4.8
user_171,640,7.4
user_171,1625,5.0
user_171,2009,5.3
user_171,1798,6.3
user_171,811,5.1
user_171,2660,4.9
user_171,2163,6.1
user_172,1440,7.1
user_172,1659,6.4
user_172,1611,8.7
user_172,1124,10.0
user_172,2171,8.6
user_172,996,8.4
user_172,764,7.7
user_172,400,7.5
user_172,412,7.6
user_172,2215,7.7
user_172,1754,7.6
user_172,1265,8.5
user_172,1569,9.5
user_172,1583,6.4
user_172,1531,5.7
user_172,2414,7.2
user_172,126,8.6
user_172,2377,7.8
user_172,2322,10.0
user_172,1344,8.7
user_172,521,9.0
user_172,117,9.4
user_172,2746,6.9
user_172,2761,7.7
user_172,2218,7.5
user_172,582,8.1
user_172,2333,8.4
user_172,2121,8.8
user_172,1818,8.0
user_172,1949,8.0
user_173,2194,7.9
user_173,1963,7.9
user_173,1820,7.0
user_173,463,10.0
user_173,323,9.4
user_173,552,10.0
user_173,308,8.7
user_173,1182,8.4
user_173,2441,9.8
user_173,541,10.0
user_173,473,10.0
user_173,378,9.5
user_173,660,9.5
user_173,1173,10.0
user_173,1588,8.2
user_173,2567,10.0
user_173,746,7.4
user_173,875,7.5
user_173,1546,8.0
user_173,645,8.8
user_173,1882,7.3
user_173,2166,9.3
user_173,2227,9.4
user_173,743,9.8
user_173,1273,8.8
user_173,2293,9.6
user_173,2153,9.6
user_173,1243,9.1
user_173,1469,9.2
user_173,582,9.1
user_174,1958,5.5
user_174,938,6.4
user_174,229,5.5
user_174,2297,5.5
user_174,1451,8.2
user_174,2476,7.7
user_174,2312,7.3
user_174,2227,4.9
user_174,2180,5.4
user_174,1543,7.4
user_174,2912,4.9
user_174,2439,5.2
user_174,1825,5.7
user_174,1912,7.1
user_174,1493,6.3
user_174,799,6.5
user_174,168,7.0
user_174,1948,7.0
user_174,2010,6.6
user_174,1535,6.4
user_174,2640,6.9
user_174,1378,5.3
user_174,2874,5.2
user_174,263,5.1
user_174,2265,5.4
user_174,2078,6.6
user_174,2539,5.0
user_174,2866,5.4
user_174,93,8.2
user_174,1887,7.4
user_175,2041,7.1
user_175,868,6.3
user_175,2354,9.3
user_175,2846,10.0
user_175,193,8.2
user_175,1298,4.4
user_175,1057,8.9
user_175,617,7.9
user_175,468,7.7
user_175,2678,7.8
user_175,2462,7.5
user_175,442,10.0
user_175,227,9.0
user_175,1849,9.8
user_175,2869,7.2
user_175,375,7.5
user_175,2166,8.4
user_175,304,7.9
user_175,507,7.4
user_175,1474,9.7
user_175,2042,7.0
user_175,1452,8.0
user_175,22,5.8
user_175,1285,8.3
user_175,1376,8.1
user_175,798,8.0
user_175,1127,8.8
user_175,834,9.3
user_175,28,9.7
user_175,860,6.3
user_176,124,9.0
user_176,519,9.5
user_176,1677,8.6
user_176,526,6.6
user_176,2528,7.9
user_176,842,10.0
user_176,2027,8.0
user_176,2444,10.0
user_176,1076,7.4
user_176,2477,7.7
user_176,502,8.1
user_176,211,9.8
user_176,371,8.9
user_176,1083,8.5
user_176,1886,8.4
user_176,2596,8.7
user_176,1080,7.5
user_176,2227,7.3
user_176,63,8.2
user_176,609,10.0
user_176,2600,9.5
user_176,242,8.4
user_176,1516,5.8
user_176,337,7.8
user_176,228,6.6
user_176,2566,8.9
user_176,2183,8.0
user_176,1068,8.4
user_176,1462,8.7
user_176,1870,6.7
user_177,450,7.6
user_177,2432,5.9
user_177,2742,8.0
user_177,2677,6.4
user_177,119,5.6
user_177,2841,7.8
user_177,42,6.3
user_177,1982,9.0
user_177,1226,7.2
user_177,2506,7.7
user_177,432,8.4
user_177,2468,6.3
user_177,1572,7.5
user_177,117,7.0
user_177,2490,7.1
user_177,390,7.7
user_177,2134,8.0
user_177,1552,5.8
user_177,1269,8.6
user_177,2446,6.2
user_177,2117,6.0
user_177,1220,7.0
user_177,2466,8.5
user_177,2554,6.7
user_177,2123,7.5
user_177,353,7.2
user_177,988,4.6
user_177,639,6.6
user_177,2168,6.0
user_177,2253,7.3
user_178,1957,7.1
user_178,2650,7.9
user_178,1157,5.1
user_178,714,7.2
user_178,2694,7.2
user_178,182,6.6
user_178,826,5.2
user_178,386,6.3
user_178,1094,7.6
user_178,99,6.1
user_178,1470,5.7
user_178,1235,4.5
user_178,1322,6.5
user_178,573,5.7
user_178,782,6.7
user_178,981,5.7
user_178,1659,7.0
user_178,319,7.7
user_178,1190,6.9
user_178,2539,6.4
user_178,2192,5.6
user_178,2134,7.4
user_178,1829,5.8
user_178,195,5.5
user_178,890,5.2
user_178,44,6.6
user_178,874,6.7
user_178,1163,5.7
user_178,1807,5.2
user_178,40,5.8
user_179,2590,9.6
user_179,49,9.1
user_179,1672,8.0
user_179,531,9.7
user_179,2221,8.7
user_179,146,9.1
user_179,184,8.9
user_179,555,7.9
user_179,1857,9.7
user_179,2840,7.3
user_179,59,9.6
user_179,475,7.7
user_179,801,10.0
user_179,1296,6.8
user_179,2569,7.9
user_179,2007,9.1
user_179,1063,7.4
user_179,340,9.9
user_179,352,7.8
user_179,2601,7.1
user_179,1454,8.5
user_179,1555,9.2
user_179,1255,9.5
user_179,1408,8.7
user_179,2576,8.9
user_179,1825,7.0
user_179,1136,6.7
user_179,820,7.1
user_179,2348,9.2
user_179,2266,8.7
user_180,109,8.0
user_180,2391,7.4
user_180,151,8.1
user_180,2120,6.3
user_180,763,5.5
user_180,646,5.5
user_180,2693,6.7
user_180,1237,7.5
user_180,1518,6.6
user_180,2788,6.1
user_180,2573,5.4
user_180,1536,7.4
user_180,2290,6.9
user_180,1354,6.9
user_180,677,6.8
user_180,2555,5.7
user_180,1496,7.6
user_180,2589,6.8
user_180,2249,4.6
user_180,2343,6.4
user_180,469,6.4
user_180,407,8.3
user_180,1632,5.7
user_180,2493,5.4
user_180,1924,4.7
user_180,2418,5.7
user_180,2348,6.6
user_180,2223,6.0
user_180,1326,6.1
user_180,919,6.6
user_181,1835,7.4
user_181,1959,8.7
user_181,757,7.7
user_181,1243,8.5
user_181,2660,8.6
user_181,480,6.9
user_181,2740,7.4
user_181,194,6.5
user_181,2068,6.8
user_181,2484,6.6
user_181,2743,7.4
user_181,434,6.7
user_181,1477,6.8
user_181,2747,5.9
user_181,1158,7.5
user_181,1019,8.9
user_181,282,8.6
user_181,1560,8.5
user_181,372,8.7
user_181,638,6.3
user_181,513,8.6
user_181,1922,6.5
user_181,800,9.0
user_181,2313,8.4
user_181,2350,7.8
user_181,814,6.6
user_181,862,8.0
user_181,2814,8.4
user_181,2067,7.8
user_181,1629,8.9
user_182,2552,6.5
user_182,889,7.3
user_182,1430,7.3
user_182,1742,7.5
user_182,1928,8.6
user_182,2071,8.5
user_182,2824,7.6
user_182,678,8.3
user_182,646,7.0
user_182,480,7.1
user_182,2438,6.0
user_182,2289,6.9
user_182,782,5.7
user_182,1221,7.4
user_182,1570,6.7
user_182,834,7.2
user_182,1229,7.0
user_182,2812,6.0
user_182,1606,7.3
user_182,1178,6.5
user_182,115,7.8
user_182,597,6.1
user_182,1744,8.3
user_182,310,7.3
user_182,535,5.3
user_182,1494,6.8
user_182,694,5.9
user_182,791,5.9
user_182,178,7.6
user_182,570,7.2
user_183,472,8.5
user_183,312,6.0
user_183,2901,8.0
user_183,2863,6.9
user_183,395,7.6
user_183,2802,6.7
user_183,665,9.6
user_183,1817,6.1
user_183,468,6.3
user_183,2637,6.6
user_183,2439,8.7
user_183,2319,7.0
user_183,703,7.3
user_183,2636,8.5
user_183,2165,5.9
user_183,1305,7.6
user_183,1308,6.9
user_183,1557,8.3
user_183,2898,6.8
user_183,2880,6.8
user_183,623,7.9
user_183,2191,5.4
user_183,535,8.6
user_183,1903,6.7
user_183,2173,6.4
user_183,217,6.9
user_183,509,6.3
user_183,1405,9.4
user_183,318,7.4
user_183,1465,8.2
user_184,2431,7.2
user_184,815,7.4
user_184,1889,7.4
user_184,2179,8.5
user_184,163,9.1
user_184,1549,9.4
user_184,700,8.7
user_184,317,8.2
user_184,2013,10.0
user_184,2258,7.1
user_184,580,8.0
user_184,2211,7.4
user_184,2,6.5
user_184,1284,6.7
user_184,653,7.7
user_184,2316,9.1
user_184,1693,8.7
user_184,494,8.9
user_184,666,9.1
user_184,1519,8.8
user_184,2072,9.0
user_184,2567,9.0
user_184,5,7.0
user_184,1165,7.9
user_184,725,8.4
user_184,887,7.2
user_184,2807,7.2
user_184,1826,7.3
user_184,1527,10.0
user_184,1704,10.0
user_185,1894,10.0
user_185,2809,6.9
user_185,1818,7.6
user_185,1443,8.4
user_185,871,6.5
user_185,1243,7.9
user_185,1456,9.1
user_185,1386,7.9
user_185,1022,9.0
user_185,673,9.4
user_185,647,10.0
user_185,2639,9.1
user_185,2300,9.5
user_185,2364,7.9
user_185,757,8.4
user_185,1734,8.1
user_185,162,7.7
user_185,1172,7.9
user_185,1948,10.0
user_185,972,8.8
user_185,1898,9.5
user_185,1846,7.1
user_185,516,7.8
user_185,2179,7.0
user_185,189,9.6
user_185,1092,8.1
user_185,2749,6.8
user_185,346,9.3
user_185,2030,7.0
user_185,1893,9.5
user_186,931,8.0
user_186,2142,6.4
user_186,2662,6.0
user_186,1428,9.2
user_186,524,8.3
user_186,527,7.9
user_186,2891,7.4
user_186,286,9.6
user_186,725,7.6
user_186,2236,9.6
user_186,548,9.3
user_186,2852,9.0
user_186,2533,8.6
user_186,2845,8.0
user_186,1893,7.4
user_186,898,9.0
user_186,1632,9.6
user_186,2894,9.3
user_186,2604,7.4
user_186,119,9.5
user_186,1752,9.6
user_186,1142,9.6
user_186,1239,7.9
user_186,1636,7.9
user_186,209,7.2
user_186,997,9.7
user_186,1622,7.5
user_186,2842,7.7
user_186,2692,7.5
user_186,2650,8.8
user_187,1314,3.4
user_187,737,4.9
user_187,2746,4.7
user_187,1731,4.6
user_187,1274,6.5
user_187,580,6.5
user_187,2693,6.2
user_187,1279,4.1
user_187,710,3.4
user_187,1513,6.3
user_187,1738,5.5
user_187,1049,5.3
user_187,149,4.5
user_187,448,6.2
user_187,2196,5.8
user_187,459,5.6
user_187,1223,4.5
user_187,2363,4.8
user_187,567,4.9
user_187,2568,5.0
user_187,2376,4.3
user_187,1776,6.1
user_187,2040,5.6
user_187,140,6.6
user_187,2179,4.4
user_187,2165,3.6
user_187,744,5.5
user_187,1346,6.8
user_187,828,6.4
user_187,165,4.2
user_188,1113,5.9
user_188,1864,6.0
user_188,2473,5.7
user_188,1807,3.9
user_188,1413,6.9
user_188,295,7.5
user_188,1719,6.3
user_188,2405,4.9
user_188,2603,6.5
user_188,2072,7.3
user_188,2664,6.3
user_188,2704,5.1
user_188,2541,7.0
user_188,2492,7.1
user_188,2555,5.9
user_188,105,5.4
user_188,127,7.1
user_188,2708,6.5
user_188,1934,5.3
user_188,659,7.5
user_188,2125,5.7
user_188,1245,6.1
user_188,298,7.1
user_188,2466,5.8
user_188,755,7.1
user_188,1537,6.6
user_188,519,7.5
user_188,2318,4.5
user_188,2083,5.8
user_188,2774,5.7
user_189,2668,5.9
user_189,2583,6.3
user_189,1545,5.6
user_189,460,7.0
user_189,2678,6.4
user_189,1710,7.2
user_189,515,6.4
user_189,2868,7.0
user_189,1086,4.7
user_189,148,5.4
user_189,41,5.8
user_189,75,4.9
user_189,1425,4.4
user_189,966,4.9
user_189,2620,5.4
user_189,2903,4.7
user_189,2734,5.2
user_189,843,5.8
user_189,62,4.3
user_189,1627,6.3
user_189,2360,4.7
user_189,2462,5.4
user_189,136,6.1
user_189,2371,6.2
user_189,1875,4.5
user_189,1260,4.2
user_189,2623,6.1
user_189,0,7.0
user_189,1411,4.1
user_189,2485,7.8
user_190,398,6.3
user_190,217,5.6
user_190,2005,6.2
user_190,2086,5.7
user_190,2474,5.5
user_190,1205,6.8
user_190,2208,5.4
user_190,846,6.9
user_190,2636,5.3
user_190,1560,5.4
user_190,879,7.9
user_190,1569,8.3
user_190,2893,5.3
user_190,2120,5.5
user_190,1854,6.1
user_190,2865,5.8
user_190,1489,5.9
user_190,482,7.7
user_190,1258,6.0
user_190,2903,7.0
user_190,2589,7.9
user_190,823,7.2
user_190,2665,8.0
user_190,185,6.1
user_190,2066,5.8
user_190,1678,5.1
user_190,691,7.9
user_190,844,7.5
user_190,812,6.6
user_190,348,8.4
user_191,2321,9.2
user_191,797,9.2
user_191,342,6.9
user_191,156,9.2
user_191,406,7.4
user_191,2616,7.8
user_191,2273,9.4
user_191,428,9.2
user_191,667,7.1
user_191,1130,8.1
user_191,1403,7.0
user_191,1053,8.5
user_191,192,7.9
user_191,2795,8.2
user_191,712,7.3
user_191,2254,7.9
user_191,2593,9.4
user_191,1429,10.0
user_191,1176,9.1
user_191,2890,5.3
user_191,2583,9.7
user_191,1235,8.9
user_191,226,6.9
user_191,384,8.4
user_191,1834,7.9
user_191,1398,8.9
user_191,258,10.0
user_191,955,8.1
user_191,2835,7.3
user_191,1460,10.0
user_192,1501,5.8
user_192,1571,5.5
user_192,1047,5.7
user_192,1499,5.8
user_192,530,6.2
user_192,1976,4.5
user_192,2518,4.8
user_192,1726,4.6
user_192,1011,4.6
user_192,206,6.3
user_192,1663,5.5
user_192,909,4.3
user_192,1522,5.7
user_192,1185,4.7
user_192,2480,4.0
user_192,2431,4.6
user_192,1532,5.9
user_192,548,6.7
user_192,2448,4.8
user_192,955,4.9
user_192,1659,5.1
user_192,2170,5.6
user_192,2268,4.2
user_192,1326,3.9
user_192,2371,5.7
user_192,668,6.1
user_192,2799,4.2
user_192,2175,4.8
user_192,631,4.5
user_192,1941,4.4
user_193,483,8.8
user_193,1808,9.9
user_193,521,9.4
user_193,2844,10.0
user_193,2811,8.0
user_193,1466,9.6
user_193,2659,7.0
user_193,517,9.2
user_193,4,10.0
user_193,1793,10.0
user_193,1497,10.0
user_193,1187,8.1
user_193,2388,8.6
user_193,772,8.8
user_193,1959,9.5
user_193,862,8.6
user_193,841,9.9
user_193,2026,7.9
user_193,2526,8.5
user_193,1638,10.0
user_193,2344,10.0
user_193,2415,7.4
user_193,2793,8.2
user_193,2641,8.0
user_193,1299,10.0
user_193,2286,10.0
user_193,2177,7.1
user_193,432,10.0
user_193,1151,8.3
user_193,672,6.1
user_194,136,5.4
user_194,216,7.6
user_194,1944,7.7
user_194,120,7.8
user_194,633,6.0
user_194,394,8.2
user_194,2061,8.0
user_194,2561,7.6
user_194,2051,7.2
user_194,1956,8.6
user_194,1783,8.4
user_194,1675,9.2
user_194,364,7.0
user_194,2660,8.7
user_194,315,7.4
user_194,1197,8.2
user_194,736,6.0
user_194,382,6.9
user_194,1069,7.4
user_194,2238,5.7
user_194,2688,7.7
user_194,1246,8.4
user_194,2096,5.9
user_194,464,8.3
user_194,336,7.3
user_194,2416,6.3
user_194,820,7.6
user_194,1729,6.7
user_194,1755,7.6
user_194,691,7.7
user_195,661,8.1
user_195,415,8.4
user_195,2259,8.4
user_195,1546,7.4
user_195,2566,8.8
user_195,2819,8.5
user_195,1959,9.0
user_195,1892,8.2
